ID,target,oof_prediction,oof_catboost
ID_39D236BCEB,1,0.80922455,0.80922455
ID_D5AAC24FA7,0,0.019428022,0.019428022
ID_7154325A49,0,0.092615515,0.092615515
ID_32F35CE153,0,0.016213536,0.016213536
ID_2B5C193231,0,0.18240266,0.18240266
ID_E1D17C8B14,1,0.4925936,0.4925936
ID_F5ED727D32,0,0.012300743,0.012300743
ID_B88FA62729,0,0.01941253,0.01941253
ID_6B15B36989,1,0.2558036,0.2558036
ID_2790207ADF,0,0.0074673207,0.0074673207
ID_99F48DDE29,1,0.10338641,0.10338641
ID_EA8169596B,0,0.006730487,0.006730487
ID_12CFA78B21,0,0.012168246,0.012168246
ID_C6B12A343F,0,0.10067765,0.10067765
ID_E7151C5185,1,0.46445316,0.46445316
ID_2FB2222CFA,0,0.029674854,0.029674854
ID_D0B9D8C76D,0,0.012877199,0.012877199
ID_372BEA99CB,0,0.18893513,0.18893513
ID_234ED8EB71,1,0.43382648,0.43382648
ID_0029F32A83,0,0.5157971,0.5157971
ID_EACBD7E0E5,0,0.011846301,0.011846301
ID_C6B8CB2C64,1,0.5488065,0.5488065
ID_4F82226872,1,0.61229974,0.61229974
ID_8907934112,0,0.013246276,0.013246276
ID_744AA45433,0,0.07158803,0.07158803
ID_39F3CEC43D,0,0.24853067,0.24853067
ID_883447E519,0,0.007533797,0.007533797
ID_0EA3E5613D,0,0.015644828,0.015644828
ID_776469569F,0,0.02093213,0.02093213
ID_F1D2469B00,0,0.30349365,0.30349365
ID_B2B189E6CC,0,0.05559683,0.05559683
ID_FB840C4BA8,0,0.055974904,0.055974904
ID_4537B4184E,0,0.19952093,0.19952093
ID_82961D0661,0,0.19920567,0.19920567
ID_721F5F14BC,0,0.0036642533,0.0036642533
ID_4DF98494F6,0,0.009495072,0.009495072
ID_7D551AC05F,0,0.046678696,0.046678696
ID_97E120C9CD,0,0.025435997,0.025435997
ID_BB11F5D0A9,0,0.01320791,0.01320791
ID_B1AFBDE80E,0,0.009724093,0.009724093
ID_6D94F4A1B9,0,0.011970822,0.011970822
ID_C74EB27D5C,1,0.9100716,0.9100716
ID_CB68591A00,1,0.64480424,0.64480424
ID_4C440D7B28,0,0.05315366,0.05315366
ID_F319626299,0,0.2401999,0.2401999
ID_36822F5C81,0,0.15202802,0.15202802
ID_AE3CAA7C17,0,0.066972055,0.066972055
ID_8C5AC9B566,0,0.007953809,0.007953809
ID_460597724F,0,0.066657126,0.066657126
ID_5A90A4DEC1,0,0.13644044,0.13644044
ID_B5303119C2,0,0.006267061,0.006267061
ID_E61B8FAAAF,0,0.060446084,0.060446084
ID_D0CE281EF3,0,0.011566753,0.011566753
ID_2844AE8995,1,0.36741942,0.36741942
ID_F0C6819187,0,0.014741326,0.014741326
ID_DA4B8164F4,0,0.21782444,0.21782444
ID_518C3C22DE,1,0.88085026,0.88085026
ID_8E9FE9572C,0,0.04157313,0.04157313
ID_8617ECC4C6,0,0.022870291,0.022870291
ID_CD5CBF2488,0,0.009101671,0.009101671
ID_2650BD148F,0,0.013068779,0.013068779
ID_EAF0FE58BB,0,0.08911256,0.08911256
ID_F46CDF4BF9,0,0.0057320683,0.0057320683
ID_0D6307F182,0,0.3241103,0.3241103
ID_1C49D3C466,0,0.3597463,0.3597463
ID_C31506B3DD,1,0.24123877,0.24123877
ID_3287AE5AC8,0,0.019460516,0.019460516
ID_C76C9AB18C,0,0.27971542,0.27971542
ID_1E4EDA0D11,0,0.09903963,0.09903963
ID_747B6B82FC,0,0.034536805,0.034536805
ID_7078CA6DEE,0,0.024208808,0.024208808
ID_0E7596923E,0,0.012085099,0.012085099
ID_8AACAA3381,0,0.0065946267,0.0065946267
ID_349A075499,0,0.020598043,0.020598043
ID_280CFB9C58,0,0.045093376,0.045093376
ID_713853144D,0,0.05942886,0.05942886
ID_18A7A59DDE,0,0.008950644,0.008950644
ID_D767D9F625,0,0.23111999,0.23111999
ID_3582F407A0,0,0.111334704,0.111334704
ID_9BD2CC49C4,1,0.6915743,0.6915743
ID_B48A32B416,0,0.24393481,0.24393481
ID_7AAB891B86,0,0.5454001,0.5454001
ID_DB5DE82AB4,0,0.051391598,0.051391598
ID_7817470482,0,0.10738317,0.10738317
ID_5301803C72,0,0.013134349,0.013134349
ID_05C2916179,0,0.08976429,0.08976429
ID_0183B1153D,0,0.013529829,0.013529829
ID_873E01F300,0,0.24183306,0.24183306
ID_2C62013973,0,0.0071064043,0.0071064043
ID_48099CA3FD,1,0.0981117,0.0981117
ID_C0842295D7,1,0.71024907,0.71024907
ID_A57A93007B,0,0.017514613,0.017514613
ID_8DE3BC9A86,0,0.006087707,0.006087707
ID_9549C0FFF7,0,0.22607644,0.22607644
ID_7FBEE94C69,0,0.12498137,0.12498137
ID_500DA6025B,0,0.69918174,0.69918174
ID_536F2BFBA9,0,0.017197711,0.017197711
ID_195336658F,0,0.033253033,0.033253033
ID_9A4F82B62C,0,0.061496403,0.061496403
ID_B2E82CFFA1,0,0.07690407,0.07690407
ID_54EC40DB4B,0,0.028964883,0.028964883
ID_31AB4A3306,1,0.9155967,0.9155967
ID_850C6BD896,0,0.03551493,0.03551493
ID_993E2961A7,0,0.0056708436,0.0056708436
ID_C5633C464F,0,0.121956825,0.121956825
ID_772659949D,1,0.24152988,0.24152988
ID_801DDE1783,1,0.09352018,0.09352018
ID_98729DD108,0,0.006867865,0.006867865
ID_A2E05A16AE,0,0.0063797114,0.0063797114
ID_FD7974384D,0,0.010892606,0.010892606
ID_E152938D53,0,0.76779264,0.76779264
ID_DAC15884A0,0,0.044784296,0.044784296
ID_DADA5AA2CB,0,0.30568385,0.30568385
ID_6A4CBF4B20,0,0.052987862,0.052987862
ID_9294416513,0,0.025663365,0.025663365
ID_01CBE266B3,0,0.1599899,0.1599899
ID_DDFF9AEB22,0,0.029117929,0.029117929
ID_A178D71FCF,0,0.09893078,0.09893078
ID_0DCDB48224,0,0.17202611,0.17202611
ID_9613AD05AE,0,0.012371178,0.012371178
ID_CE0BE8C4EE,0,0.014108382,0.014108382
ID_BE78B76C61,0,0.03300626,0.03300626
ID_B276E6A572,0,0.10495173,0.10495173
ID_012A78ECE9,0,0.14574848,0.14574848
ID_B5B0286DB3,1,0.6748181,0.6748181
ID_BC1E88D459,1,0.89105505,0.89105505
ID_B591380B3E,1,0.28833506,0.28833506
ID_79E549EBAA,0,0.06612026,0.06612026
ID_F26B6EA992,0,0.014500755,0.014500755
ID_573A125954,0,0.015288026,0.015288026
ID_027D50887A,0,0.009304355,0.009304355
ID_4B36233669,1,0.09614605,0.09614605
ID_B5DB4AA468,0,0.08938939,0.08938939
ID_4BA2F9DD77,1,0.08828839,0.08828839
ID_C4E2797799,0,0.6096984,0.6096984
ID_73B40DFD66,1,0.35647207,0.35647207
ID_0D875D2D49,0,0.09724118,0.09724118
ID_5B7CCE967E,0,0.022096474,0.022096474
ID_66B22BDC19,0,0.08876426,0.08876426
ID_9083B36BE1,0,0.010997484,0.010997484
ID_D1EB83D368,1,0.9296872,0.9296872
ID_57A6F47A6C,0,0.029059827,0.029059827
ID_F195E4634F,1,0.032094643,0.032094643
ID_4FD77AB321,0,0.078537524,0.078537524
ID_3CDB8098A8,0,0.0120765865,0.0120765865
ID_0CF3C7F173,0,0.050521005,0.050521005
ID_433A34C0AB,0,0.43511716,0.43511716
ID_0557DF72E3,0,0.2044257,0.2044257
ID_9FDEE9FA78,1,0.41248724,0.41248724
ID_08453F14EE,0,0.012816712,0.012816712
ID_F903B6CF7E,1,0.46826822,0.46826822
ID_5782F99166,0,0.020114785,0.020114785
ID_AE8642D988,0,0.044432413,0.044432413
ID_49D2073993,0,0.05245155,0.05245155
ID_12B684BD3D,0,0.16680181,0.16680181
ID_C0DC98C7F6,0,0.02438436,0.02438436
ID_9A81E7D5CD,0,0.18700098,0.18700098
ID_797BDFB19B,1,0.07790367,0.07790367
ID_03D5442F2E,0,0.41300815,0.41300815
ID_5C2B188BE3,0,0.02074091,0.02074091
ID_F0761CCBA2,0,0.019891884,0.019891884
ID_D878653F4D,0,0.029513825,0.029513825
ID_7F7C6F15D7,0,0.4358194,0.4358194
ID_306F40F121,0,0.012541368,0.012541368
ID_4207768AEF,1,0.6146896,0.6146896
ID_406FDC2810,0,0.01070319,0.01070319
ID_920C26585F,0,0.005003133,0.005003133
ID_3B9F7E22EE,0,0.029447282,0.029447282
ID_D0F5F79ACA,0,0.103959985,0.103959985
ID_8E496236B7,0,0.017286513,0.017286513
ID_453C836810,0,0.01285958,0.01285958
ID_AC99931A41,0,0.017922113,0.017922113
ID_6514A90AC9,0,0.055071987,0.055071987
ID_F6AB712248,0,0.02475171,0.02475171
ID_711ED0457E,1,0.56064117,0.56064117
ID_AAC0BEC5AE,0,0.010254548,0.010254548
ID_0E43B8C412,0,0.055274867,0.055274867
ID_F226BF0576,0,0.04045489,0.04045489
ID_C38FB6C593,0,0.017514551,0.017514551
ID_04C3E74C4F,1,0.23378606,0.23378606
ID_A2903E864A,0,0.090907305,0.090907305
ID_66106859B0,0,0.022632375,0.022632375
ID_262AA2A91D,0,0.096289866,0.096289866
ID_0A16B43DD2,0,0.058664195,0.058664195
ID_FE18B8BD5D,0,0.047774408,0.047774408
ID_F8D3628F4E,0,0.017598521,0.017598521
ID_DBB6C7DE5A,0,0.09686125,0.09686125
ID_C7D7577D09,1,0.20929216,0.20929216
ID_D3B56A18DF,0,0.042368554,0.042368554
ID_6D51185B7E,1,0.091652356,0.091652356
ID_F5A88F6A64,0,0.08124811,0.08124811
ID_3E957BC8B3,0,0.0248008,0.0248008
ID_10E294AD4B,0,0.2384328,0.2384328
ID_A432041215,1,0.21722491,0.21722491
ID_C8EEA5F45A,0,0.049117293,0.049117293
ID_9CD746EE49,0,0.20754811,0.20754811
ID_807DF69924,0,0.025234679,0.025234679
ID_814A80C50E,1,0.24254134,0.24254134
ID_44AD10E41D,0,0.081360765,0.081360765
ID_D883DD28E9,0,0.02339655,0.02339655
ID_68B2698409,0,0.039172217,0.039172217
ID_00CAA18FA3,1,0.9018084,0.9018084
ID_79D3CC5D83,0,0.020324063,0.020324063
ID_44AA2A3A20,0,0.1465248,0.1465248
ID_D75831E8D9,0,0.11133294,0.11133294
ID_8BC91EA4D8,1,0.42664164,0.42664164
ID_83B7ECD9D4,0,0.035734884,0.035734884
ID_9629FA996D,0,0.07317722,0.07317722
ID_0678687871,0,0.009265062,0.009265062
ID_7E59CB6894,0,0.073119655,0.073119655
ID_FD55F4268A,0,0.041033726,0.041033726
ID_495CCD893D,0,0.047954742,0.047954742
ID_11F50D3889,0,0.35695136,0.35695136
ID_9AE760D6AE,0,0.23603272,0.23603272
ID_E9D49CF3A2,0,0.089631215,0.089631215
ID_A67E5E5751,0,0.018203996,0.018203996
ID_FE6128EBEF,0,0.015463063,0.015463063
ID_3A086940FC,0,0.12140726,0.12140726
ID_8EC555FA0F,0,0.19895184,0.19895184
ID_0A34E7BA36,0,0.4594683,0.4594683
ID_85A04F77EC,1,0.19592243,0.19592243
ID_AC999DD79F,0,0.048281416,0.048281416
ID_CDD5E346AA,0,0.023902725,0.023902725
ID_9D02D0E783,0,0.017015504,0.017015504
ID_62E8F615AD,0,0.085786045,0.085786045
ID_72FEF065EE,0,0.44668677,0.44668677
ID_A0A7086537,0,0.0110711,0.0110711
ID_3199D65139,0,0.01425002,0.01425002
ID_01CFE991A7,0,0.033457804,0.033457804
ID_13855445EA,0,0.016660303,0.016660303
ID_6AA6EBDD78,0,0.016918227,0.016918227
ID_0F52556C24,0,0.3115828,0.3115828
ID_04BC0C635B,0,0.46603376,0.46603376
ID_A9252E4ECC,0,0.018090881,0.018090881
ID_75C097277B,0,0.010791129,0.010791129
ID_39260B5EB3,0,0.031943586,0.031943586
ID_116B685CB3,0,0.045775037,0.045775037
ID_1126141E83,0,0.07109378,0.07109378
ID_604720F9B8,0,0.07144977,0.07144977
ID_FFB54F8FA5,0,0.022261618,0.022261618
ID_4EB5B3F359,0,0.20941195,0.20941195
ID_307A9C8534,0,0.072577685,0.072577685
ID_D53D13DCA2,0,0.05221686,0.05221686
ID_B41B9B823A,0,0.02541073,0.02541073
ID_9FB5B69646,0,0.11700971,0.11700971
ID_BCB7AF21EC,0,0.013194477,0.013194477
ID_6D86E44EAF,0,0.011250668,0.011250668
ID_15BA90AEC9,0,0.016514018,0.016514018
ID_927E68FB01,0,0.0150488615,0.0150488615
ID_9B8BC86EBC,0,0.013993841,0.013993841
ID_C81522C3E0,1,0.7456533,0.7456533
ID_259D243F8B,1,0.7649102,0.7649102
ID_DE014CC454,0,0.030853983,0.030853983
ID_D15C166C11,0,0.058041394,0.058041394
ID_9DA35E3A8F,1,0.12586531,0.12586531
ID_809834738D,0,0.6972068,0.6972068
ID_7C89721B01,0,0.056127086,0.056127086
ID_8EA92DE343,0,0.006366822,0.006366822
ID_5E1C4614B3,1,0.35282552,0.35282552
ID_B5854AF8D1,0,0.01646484,0.01646484
ID_86E7B3666A,0,0.015173484,0.015173484
ID_D774D92BD8,0,0.2547322,0.2547322
ID_975D788BDB,0,0.105442286,0.105442286
ID_5642C911A7,0,0.622012,0.622012
ID_AC0D093F53,0,0.016733024,0.016733024
ID_C91FC62088,0,0.031002956,0.031002956
ID_18FC9A26EC,0,0.01907471,0.01907471
ID_12DE9EF49D,0,0.0062392536,0.0062392536
ID_910EC47040,0,0.28070465,0.28070465
ID_6196F39F5E,1,0.18129173,0.18129173
ID_AF4B620386,0,0.28362182,0.28362182
ID_FE8EF05461,1,0.028828418,0.028828418
ID_887284658B,0,0.19677022,0.19677022
ID_9434099AAA,0,0.048245832,0.048245832
ID_DECD8F0FD4,0,0.046176407,0.046176407
ID_0C93564FD5,0,0.008849646,0.008849646
ID_E007646C60,0,0.04115618,0.04115618
ID_BDA1655F0E,0,0.006742655,0.006742655
ID_A1C5990710,0,0.007432752,0.007432752
ID_FA396551B6,0,0.045643535,0.045643535
ID_B210A44E86,0,0.0152715435,0.0152715435
ID_7EBDEA79A2,0,0.08908467,0.08908467
ID_86CED11016,0,0.0390417,0.0390417
ID_E031B8B3A9,0,0.47341186,0.47341186
ID_1A70C6DAD9,1,0.40776923,0.40776923
ID_A9919B4B37,0,0.24973598,0.24973598
ID_28CE7356D2,0,0.020444179,0.020444179
ID_3CC00C144C,0,0.027465083,0.027465083
ID_5E86E649E0,0,0.12038328,0.12038328
ID_67FCA1CCA8,0,0.016341135,0.016341135
ID_3C7A8800FB,1,0.11457364,0.11457364
ID_5D5082792D,0,0.009895999,0.009895999
ID_822CFF3CBE,1,0.7670754,0.7670754
ID_F36A504C6C,1,0.76597196,0.76597196
ID_569E689258,0,0.06736496,0.06736496
ID_15FB309211,0,0.32870093,0.32870093
ID_F1A2EE2CD3,0,0.027972508,0.027972508
ID_E7CF754C8B,0,0.23806803,0.23806803
ID_7DEAE71307,0,0.31148514,0.31148514
ID_D957CD6B6F,1,0.6406743,0.6406743
ID_A21DD1DA5E,0,0.31263825,0.31263825
ID_819F878153,0,0.009514558,0.009514558
ID_E6801C0264,0,0.13550885,0.13550885
ID_D46915F757,0,0.33063617,0.33063617
ID_6FD454B69B,0,0.49558526,0.49558526
ID_39834FE8EB,0,0.004762293,0.004762293
ID_0DF30649F2,0,0.20434318,0.20434318
ID_CD9593676B,0,0.040758908,0.040758908
ID_7C363725B2,0,0.008138573,0.008138573
ID_FAA78AA656,0,0.27102304,0.27102304
ID_269BC0F618,0,0.039121814,0.039121814
ID_3278285EE9,0,0.006859095,0.006859095
ID_F867137F21,1,0.15792987,0.15792987
ID_E18E6D2BDC,0,0.025545383,0.025545383
ID_93E85777E4,1,0.020410063,0.020410063
ID_2215E21A29,0,0.022206161,0.022206161
ID_76351658CF,1,0.95964307,0.95964307
ID_B6CE3EF5E2,0,0.22550811,0.22550811
ID_A58A675DAA,0,0.075312935,0.075312935
ID_65AFD34E38,1,0.7287635,0.7287635
ID_7C9266FB15,0,0.1040972,0.1040972
ID_A961CC8E25,0,0.040083047,0.040083047
ID_D8C24090ED,0,0.008780385,0.008780385
ID_1B98EC1DCD,0,0.3240732,0.3240732
ID_E3113BDD6C,0,0.050512884,0.050512884
ID_E225B87D26,0,0.04874302,0.04874302
ID_C94AA3667E,0,0.0101753995,0.0101753995
ID_B56B15984B,0,0.0058758957,0.0058758957
ID_275B86B8AB,0,0.015135295,0.015135295
ID_B207790443,0,0.12973014,0.12973014
ID_5B532F7409,0,0.0071003735,0.0071003735
ID_A879583B07,0,0.29558766,0.29558766
ID_2612498C41,0,0.05709175,0.05709175
ID_4A4BF72CF8,0,0.060215913,0.060215913
ID_AF2BF39CAA,0,0.007988731,0.007988731
ID_5F99BA51C6,0,0.0065541556,0.0065541556
ID_C5AFBD8708,0,0.029161388,0.029161388
ID_8DC7543D08,0,0.028298005,0.028298005
ID_4D04BCCF2A,0,0.02013073,0.02013073
ID_725659AA55,0,0.007493327,0.007493327
ID_F3B861C9B5,0,0.05513781,0.05513781
ID_747412063A,1,0.4146261,0.4146261
ID_EE7A9E4C58,1,0.30849645,0.30849645
ID_4BB798185B,0,0.15767857,0.15767857
ID_899850F1DE,0,0.20014828,0.20014828
ID_16A240630A,0,0.027970238,0.027970238
ID_B51EB53068,0,0.014463915,0.014463915
ID_D1E4665862,1,0.7270327,0.7270327
ID_5AA86A5B97,0,0.03378665,0.03378665
ID_7D788DDA36,1,0.98798364,0.98798364
ID_A90A7B10E9,0,0.016952883,0.016952883
ID_F5FA0EDD62,0,0.045648534,0.045648534
ID_5A1F1096BF,0,0.016467178,0.016467178
ID_26EFB039CE,1,0.06213929,0.06213929
ID_43B53AFB1B,0,0.46741644,0.46741644
ID_1A938F7CDC,0,0.18972273,0.18972273
ID_803C8EF631,0,0.03408402,0.03408402
ID_63C73EFF23,0,0.01024697,0.01024697
ID_616D4A2251,0,0.35142744,0.35142744
ID_CEDA03CD8B,1,0.08703264,0.08703264
ID_828DC16C2C,1,0.27036604,0.27036604
ID_C08D757B2A,0,0.091384314,0.091384314
ID_EC828D3750,0,0.024098594,0.024098594
ID_F1329D99FC,0,0.21217349,0.21217349
ID_948A83CBD4,0,0.032560688,0.032560688
ID_12395F0C9B,0,0.38105324,0.38105324
ID_7DADA6FBDE,0,0.0594563,0.0594563
ID_DFB4464D4F,1,0.21435417,0.21435417
ID_F77A5012D9,1,0.4710255,0.4710255
ID_CF1564CB8D,0,0.24188022,0.24188022
ID_CFC43ADA8F,0,0.081809945,0.081809945
ID_DA4C3081FC,0,0.12028687,0.12028687
ID_D238417CDB,0,0.015959185,0.015959185
ID_F07650A919,0,0.018448174,0.018448174
ID_8F23438F78,1,0.8853991,0.8853991
ID_C045FC3C2C,0,0.08717162,0.08717162
ID_7A59CC19E1,1,0.5415994,0.5415994
ID_5D7FE69239,0,0.06293928,0.06293928
ID_B71EC635CB,1,0.9962498,0.9962498
ID_DB5D311734,0,0.17230064,0.17230064
ID_FC9A9F8320,0,0.15820475,0.15820475
ID_C97A2B7EF1,0,0.008738375,0.008738375
ID_DEFA9BE1A5,0,0.042996652,0.042996652
ID_B72AE26166,0,0.025160635,0.025160635
ID_727F9FE469,0,0.041561764,0.041561764
ID_24DDD6C0F9,0,0.006078958,0.006078958
ID_947DE4BA50,0,0.254823,0.254823
ID_889A24E882,0,0.009247361,0.009247361
ID_07D6FF148F,0,0.14964,0.14964
ID_2C44920112,1,0.15197456,0.15197456
ID_8301B8EB27,0,0.046856422,0.046856422
ID_1732BBDF3B,0,0.018830987,0.018830987
ID_40D80F1999,0,0.04194052,0.04194052
ID_B92B534A8E,1,0.07204523,0.07204523
ID_3F7A1DA997,0,0.021327173,0.021327173
ID_63E0F434A5,0,0.16432768,0.16432768
ID_9EA0743204,0,0.12306159,0.12306159
ID_DC4FC48C9E,0,0.021676002,0.021676002
ID_9560778015,0,0.014802098,0.014802098
ID_18D3B76020,0,0.37460926,0.37460926
ID_5483F89D25,0,0.012237427,0.012237427
ID_9E8B7EC656,0,0.10803185,0.10803185
ID_AF852869FF,1,0.324719,0.324719
ID_2201F1CD56,0,0.010136891,0.010136891
ID_D0AF91802E,0,0.18849365,0.18849365
ID_6F4476A77E,0,0.015621092,0.015621092
ID_2F2E689650,0,0.010861071,0.010861071
ID_EF1664CB2F,0,0.0074715978,0.0074715978
ID_0DBE425681,1,0.20223953,0.20223953
ID_9EAC49859C,0,0.01852615,0.01852615
ID_08D83F3819,0,0.069181204,0.069181204
ID_0AF705E3AE,1,0.05932117,0.05932117
ID_2ED0334303,0,0.064447306,0.064447306
ID_A3A88FAA36,0,0.10277173,0.10277173
ID_5DA3CA8CAA,0,0.014527099,0.014527099
ID_34FECBE460,0,0.004285067,0.004285067
ID_048F410D51,0,0.050447553,0.050447553
ID_B215372B83,0,0.040914375,0.040914375
ID_5F39390FB2,0,0.007289338,0.007289338
ID_AE631B9474,1,0.11319366,0.11319366
ID_37F2802C93,0,0.1550506,0.1550506
ID_7C4899F6BC,1,0.34608427,0.34608427
ID_DC6D8F6FEB,1,0.43839362,0.43839362
ID_E09484D9B0,0,0.033644807,0.033644807
ID_AEC003C860,0,0.30699912,0.30699912
ID_393C166AAC,0,0.24734952,0.24734952
ID_A1E6609D9E,0,0.010346338,0.010346338
ID_C1976B7CC0,0,0.23696028,0.23696028
ID_D63C262157,0,0.042149767,0.042149767
ID_A03FAACB2F,0,0.09798516,0.09798516
ID_F5463603FC,0,0.0724279,0.0724279
ID_E02D7933B9,0,0.03489824,0.03489824
ID_C3AE08BF69,0,0.14599109,0.14599109
ID_605469D5DC,1,0.25190586,0.25190586
ID_81F4066950,0,0.027487664,0.027487664
ID_0A7F1DC547,0,0.056098714,0.056098714
ID_90DE84C9B0,1,0.040389817,0.040389817
ID_DDBDCAE9C2,0,0.008363253,0.008363253
ID_F8C8DCACAA,0,0.020796666,0.020796666
ID_45F8FF5752,0,0.010606981,0.010606981
ID_53F25A3F35,0,0.038772423,0.038772423
ID_5D726F241D,0,0.11462175,0.11462175
ID_E2FBAA48CB,1,0.6152568,0.6152568
ID_89E2936184,0,0.09973171,0.09973171
ID_00BAAEFC5D,0,0.013569146,0.013569146
ID_4DB7DC74E1,1,0.4392133,0.4392133
ID_51680289D1,0,0.07855961,0.07855961
ID_D6A0BC9220,0,0.0066678394,0.0066678394
ID_6A78DF8660,0,0.0055778245,0.0055778245
ID_EAE0CDD0B7,0,0.0072908285,0.0072908285
ID_6E7D9136AF,0,0.42397192,0.42397192
ID_88610154E0,0,0.17241807,0.17241807
ID_FD56A8CE06,0,0.35456657,0.35456657
ID_A829651730,1,0.0056300373,0.0056300373
ID_319B002F74,0,0.030894823,0.030894823
ID_9CE1515C56,0,0.01666349,0.01666349
ID_02F665B019,0,0.02910973,0.02910973
ID_1929633BEC,0,0.013548887,0.013548887
ID_236441879E,0,0.11828366,0.11828366
ID_3DAC3F8B43,0,0.0641212,0.0641212
ID_82C860D735,0,0.0098996535,0.0098996535
ID_F318EC9CA0,0,0.032740396,0.032740396
ID_32DECA8AB4,0,0.3123918,0.3123918
ID_6F27AF5F65,1,0.18272652,0.18272652
ID_443BCD2580,0,0.008686891,0.008686891
ID_EE1DAFA62D,0,0.007846488,0.007846488
ID_A931CBA621,0,0.051811587,0.051811587
ID_3360FEB88E,0,0.06659101,0.06659101
ID_1B742DF4D6,0,0.13369286,0.13369286
ID_759BD7386E,0,0.020033728,0.020033728
ID_9424C64348,0,0.09982592,0.09982592
ID_DBD75E841B,0,0.07246014,0.07246014
ID_B363A82E79,1,0.53635186,0.53635186
ID_7B15D4253E,0,0.05732389,0.05732389
ID_7AD16C0999,0,0.02750674,0.02750674
ID_4E22A82BDD,0,0.5559672,0.5559672
ID_31B9C71188,0,0.0057331934,0.0057331934
ID_459F20C7D0,0,0.016146827,0.016146827
ID_2380A81F6F,0,0.023475282,0.023475282
ID_F3173325FF,0,0.03198715,0.03198715
ID_55B09F2E71,0,0.030124566,0.030124566
ID_2DE2CF285F,0,0.16911739,0.16911739
ID_F1114B9743,0,0.013530886,0.013530886
ID_1DD198DCA2,0,0.0030023516,0.0030023516
ID_32236DD0CE,0,0.017975079,0.017975079
ID_761F006825,0,0.014836379,0.014836379
ID_4B719FB33F,0,0.023621866,0.023621866
ID_4FDB61BCE1,1,0.30296725,0.30296725
ID_0C711EB18B,0,0.037095644,0.037095644
ID_AC97CF42A0,0,0.11050574,0.11050574
ID_57CF61615D,0,0.012860164,0.012860164
ID_EB12CE32C1,1,0.43846193,0.43846193
ID_D777A4F14A,0,0.03288347,0.03288347
ID_7A963619C9,0,0.007253761,0.007253761
ID_A71CDD33DE,0,0.023277473,0.023277473
ID_3901E11EDE,0,0.18694347,0.18694347
ID_DB8F7BD4D0,0,0.028152723,0.028152723
ID_537A0050B6,0,0.010183012,0.010183012
ID_071B12CE2F,0,0.09074287,0.09074287
ID_980DC7DCBF,1,0.7238708,0.7238708
ID_D6A6588F34,0,0.11558095,0.11558095
ID_68E3E1C54A,0,0.038776014,0.038776014
ID_1AFB99E134,0,0.03975969,0.03975969
ID_855E3D6865,0,0.106123164,0.106123164
ID_6E4D9A280D,0,0.011973976,0.011973976
ID_27568A2978,0,0.02092373,0.02092373
ID_3995B05FF2,1,0.13050942,0.13050942
ID_588E4F8E9C,0,0.059839386,0.059839386
ID_0CADB42E31,0,0.0060249656,0.0060249656
ID_013F113591,0,0.051048722,0.051048722
ID_A7044306C0,0,0.012876141,0.012876141
ID_F20FA0F365,0,0.0354463,0.0354463
ID_58E3C0B10E,0,0.01643729,0.01643729
ID_0E127CEF42,0,0.044303264,0.044303264
ID_E9ADDFDC42,0,0.038900774,0.038900774
ID_DB0B05E74C,0,0.18676364,0.18676364
ID_585517D33C,1,0.92224514,0.92224514
ID_7CEA989876,0,0.018017279,0.018017279
ID_D91E5105FF,0,0.09220918,0.09220918
ID_DEA0076AAD,0,0.011918358,0.011918358
ID_84C55AF827,0,0.011245608,0.011245608
ID_FAF18A4A1C,0,0.036465596,0.036465596
ID_FF1F0FC347,0,0.4806891,0.4806891
ID_1671BC5E98,0,0.054027088,0.054027088
ID_576E3FA4B4,0,0.012407269,0.012407269
ID_9882E6D211,1,0.050796606,0.050796606
ID_E5C731303B,0,0.09055331,0.09055331
ID_0F7418DDE3,1,0.77034354,0.77034354
ID_F49A6A3A20,0,0.039797943,0.039797943
ID_687CB52B8D,0,0.06656916,0.06656916
ID_F381C92B39,0,0.17811875,0.17811875
ID_0AE0EA3FAA,1,0.0534712,0.0534712
ID_107708E3B8,0,0.025201736,0.025201736
ID_EFD99C9441,1,0.93603384,0.93603384
ID_AA76466907,0,0.041655272,0.041655272
ID_938121686E,0,0.007171153,0.007171153
ID_975B061321,0,0.06344528,0.06344528
ID_AC0433EE69,0,0.02028544,0.02028544
ID_D710E52BE7,0,0.03342368,0.03342368
ID_DF9F30D1D3,0,0.118098356,0.118098356
ID_E1F0650B6D,1,0.6109818,0.6109818
ID_244166C001,0,0.015311243,0.015311243
ID_1F3ABE9ACE,0,0.7991858,0.7991858
ID_B717BC7B02,0,0.011460185,0.011460185
ID_6D0A72E106,0,0.0081595145,0.0081595145
ID_EAEDC7ABEB,1,0.55555713,0.55555713
ID_FE7818DAFB,0,0.034114204,0.034114204
ID_48918A362A,0,0.038065802,0.038065802
ID_0A0B9B0F52,0,0.2292558,0.2292558
ID_AAB05787C0,1,0.21512656,0.21512656
ID_1F4D96B886,0,0.21175629,0.21175629
ID_DB5ACB3ED9,0,0.011347666,0.011347666
ID_A60861973B,0,0.01536716,0.01536716
ID_B60F25112C,0,0.02794649,0.02794649
ID_8DD4F84045,0,0.022277258,0.022277258
ID_F2D04548BE,0,0.053815123,0.053815123
ID_FB7A041468,0,0.02560146,0.02560146
ID_C4FE114B80,0,0.010233088,0.010233088
