ID,target,oof_prediction,oof_catboost
ID_FF41FD5CB1,0,0.2971259,0.2971259
ID_593DF01A73,0,0.012461456,0.012461456
ID_9F189DDB3F,0,0.005187988,0.005187988
ID_984C1DEC5E,0,0.01804741,0.01804741
ID_F80427E0AB,0,0.026577717,0.026577717
ID_E845DE934C,0,0.027606346,0.027606346
ID_AF34372FB7,0,0.0068711345,0.0068711345
ID_FE7B4340FF,0,0.14033546,0.14033546
ID_9FC9A50661,0,0.14053997,0.14053997
ID_425AA8B0AA,0,0.01990901,0.01990901
ID_CA5318BB2E,0,0.005074975,0.005074975
ID_13F4537644,0,0.022470562,0.022470562
ID_ED93079252,1,0.41540995,0.41540995
ID_849ABA464A,1,0.47377902,0.47377902
ID_3B3FC61D42,0,0.017925875,0.017925875
ID_CE864B12CA,1,0.77115244,0.77115244
ID_0C0D86F1EE,0,0.04725662,0.04725662
ID_C30E536FFD,1,0.9108799,0.9108799
ID_3FDAD52680,1,0.30981654,0.30981654
ID_CE18B48CA9,0,0.022103816,0.022103816
ID_A978C0E9CD,0,0.24719042,0.24719042
ID_0BD4BE2C0B,0,0.018891133,0.018891133
ID_679505B77A,0,0.04966678,0.04966678
ID_8848E0097D,0,0.011463958,0.011463958
ID_C414B27FEE,0,0.011005736,0.011005736
ID_82DEC2802F,0,0.39301434,0.39301434
ID_561BE17537,0,0.017340496,0.017340496
ID_AA1AE050B0,1,0.6670558,0.6670558
ID_195EF1657D,0,0.037199285,0.037199285
ID_F1C5566F81,0,0.0044106105,0.0044106105
ID_060C92C869,0,0.012606885,0.012606885
ID_B370FED57A,0,0.019336527,0.019336527
ID_FB81EEE237,0,0.060810342,0.060810342
ID_D74BF52FF9,0,0.01978057,0.01978057
ID_1E9F9F8359,1,0.24940874,0.24940874
ID_78043F8383,0,0.010093789,0.010093789
ID_BEA46E378F,0,0.06603319,0.06603319
ID_39417929D4,0,0.006309473,0.006309473
ID_9A5E122397,0,0.03393667,0.03393667
ID_F31AE500F1,0,0.10767419,0.10767419
ID_CDC12762B4,0,0.055794135,0.055794135
ID_6A3473F92A,0,0.010926581,0.010926581
ID_5A12E0ADC5,0,0.19373503,0.19373503
ID_E820D0BB62,0,0.016008096,0.016008096
ID_E82B7420E0,0,0.30436012,0.30436012
ID_EC44B10FFE,0,0.0095604705,0.0095604705
ID_37B6DF5922,0,0.0139562795,0.0139562795
ID_E9EA6917C4,0,0.15430783,0.15430783
ID_1B8C6B465E,0,0.0064620203,0.0064620203
ID_A584485ACC,0,0.006155187,0.006155187
ID_3A942CC404,0,0.06488674,0.06488674
ID_B87A964DCB,0,0.009195493,0.009195493
ID_B6A62EFD68,0,0.09047199,0.09047199
ID_A14E2D17CC,0,0.02972591,0.02972591
ID_F1DFDB64AE,0,0.062233835,0.062233835
ID_0A2C340658,1,0.35689896,0.35689896
ID_C3CA4C2193,0,0.06061565,0.06061565
ID_A74928E3EE,0,0.37103286,0.37103286
ID_1502A1B8A5,0,0.005432764,0.005432764
ID_FF1C08F16B,0,0.36484882,0.36484882
ID_D44B5D86A5,1,0.33272982,0.33272982
ID_E465B7E4A7,0,0.12613563,0.12613563
ID_A41A8D31C7,0,0.1105479,0.1105479
ID_9BCF313756,0,0.057995185,0.057995185
ID_F01549FE22,0,0.030160328,0.030160328
ID_588FC2BAE0,0,0.008310982,0.008310982
ID_DE42B7CDC0,0,0.028021116,0.028021116
ID_4673108DDD,0,0.008148486,0.008148486
ID_9EB169952B,1,0.46394923,0.46394923
ID_0CF05D3C83,1,0.044812392,0.044812392
ID_8B25855EEF,0,0.013097037,0.013097037
ID_043EE65F3E,0,0.16840716,0.16840716
ID_9392D5A204,0,0.023570893,0.023570893
ID_60E08B17E0,0,0.0895284,0.0895284
ID_250F2BBFAE,0,0.041153546,0.041153546
ID_C5C66EB9AF,0,0.0082948925,0.0082948925
ID_1E0646FC32,0,0.014260064,0.014260064
ID_51180E4A03,0,0.005556315,0.005556315
ID_6F28900EE7,1,0.446039,0.446039
ID_6CBECD4C9A,0,0.12965107,0.12965107
ID_A19C4A3581,0,0.03372186,0.03372186
ID_E21E653D8F,0,0.03353068,0.03353068
ID_0D9B9D1EF2,0,0.10633899,0.10633899
ID_7A672AFDF7,0,0.10070065,0.10070065
ID_905795715D,0,0.17705826,0.17705826
ID_3BEE7B1A08,0,0.070003465,0.070003465
ID_A77FE70411,0,0.0055987705,0.0055987705
ID_0B61E47877,0,0.057570826,0.057570826
ID_1D4A6E1517,0,0.036967266,0.036967266
ID_E1F25966D5,0,0.021730753,0.021730753
ID_C14ABC7A72,0,0.0121713225,0.0121713225
ID_1B445C6DF0,0,0.13410531,0.13410531
ID_F7B95FCEB3,0,0.40257624,0.40257624
ID_2B641B27B8,1,0.04368131,0.04368131
ID_B07636BFAA,0,0.017560452,0.017560452
ID_8CB05847E7,0,0.42080876,0.42080876
ID_F821F7F057,0,0.6648323,0.6648323
ID_D8E65B6E99,0,0.013637327,0.013637327
ID_11B31F3294,0,0.046180643,0.046180643
ID_A11C63E766,0,0.18445039,0.18445039
ID_E9343E385C,1,0.66869825,0.66869825
ID_C15E785EDA,0,0.034281366,0.034281366
ID_46E066DD77,1,0.7389547,0.7389547
ID_628C9EF804,0,0.027882973,0.027882973
ID_4F217C136A,1,0.7622222,0.7622222
ID_513BD4BCCB,0,0.019819338,0.019819338
ID_D654805657,0,0.006474265,0.006474265
ID_3B3927F507,1,0.12494853,0.12494853
ID_85E6165A32,0,0.004763882,0.004763882
ID_F17984218C,1,0.3081199,0.3081199
ID_0D19986FCA,0,0.039874822,0.039874822
ID_DCF8207F62,0,0.14517032,0.14517032
ID_1B6017149C,0,0.52369833,0.52369833
ID_E47A9EBC55,0,0.03637048,0.03637048
ID_6D9A69898E,0,0.054101054,0.054101054
ID_7869BCFD17,0,0.022735601,0.022735601
ID_93BC026441,0,0.33845893,0.33845893
ID_5AE93240E1,1,0.2693802,0.2693802
ID_8B76C99326,0,0.0055366177,0.0055366177
ID_CAED79E1F6,0,0.15627801,0.15627801
ID_DA16B7DC6A,0,0.09823971,0.09823971
ID_A89111813D,1,0.1781137,0.1781137
ID_1D47230E88,0,0.24636735,0.24636735
ID_EC0BD400B9,0,0.37791115,0.37791115
ID_080907D3BD,0,0.015163286,0.015163286
ID_F75705C2B0,0,0.007908733,0.007908733
ID_D64DACC3BF,0,0.013043201,0.013043201
ID_2DF0F31CDD,0,0.0067723347,0.0067723347
ID_A9EFFD61B2,1,0.5553259,0.5553259
ID_3B24E34F2A,0,0.11444614,0.11444614
ID_9C7C50C6BE,0,0.00913016,0.00913016
ID_5A3B7EC0D0,0,0.020020528,0.020020528
ID_0DA5454A74,0,0.03762271,0.03762271
ID_03DD2621D2,0,0.03464588,0.03464588
ID_B2C62F2060,0,0.04852039,0.04852039
ID_680FC3E6D6,0,0.1508818,0.1508818
ID_93DF13E30D,0,0.057134036,0.057134036
ID_4B685E888A,0,0.05882601,0.05882601
ID_FD46B6631A,1,0.4918182,0.4918182
ID_81EE788B83,0,0.046782866,0.046782866
ID_9BE089736A,0,0.071212426,0.071212426
ID_F9D2107F5A,1,0.008130109,0.008130109
ID_8DCDCB57A0,0,0.024929538,0.024929538
ID_6D4122B5C1,0,0.18785425,0.18785425
ID_97165CD19B,0,0.0063128793,0.0063128793
ID_3E3EB125B4,0,0.026029328,0.026029328
ID_F3305C0DC0,0,0.13716303,0.13716303
ID_81D193071F,0,0.05732394,0.05732394
ID_75556280D3,1,0.097478904,0.097478904
ID_FD619313F4,0,0.0076760617,0.0076760617
ID_55AFD0B27B,0,0.25509432,0.25509432
ID_9DE9031A5F,0,0.02723485,0.02723485
ID_CD081B5E9E,0,0.23440467,0.23440467
ID_B36FD37917,0,0.028222729,0.028222729
ID_C7FC2DDC08,0,0.048791602,0.048791602
ID_7E4AEB3CF4,0,0.45670444,0.45670444
ID_CA98F9BC08,0,0.09125075,0.09125075
ID_766FC4FA54,0,0.007365254,0.007365254
ID_B05A52CF11,0,0.13112053,0.13112053
ID_9D1D9D852C,0,0.016127918,0.016127918
ID_4D86374A04,0,0.09624837,0.09624837
ID_B633B1B972,0,0.07029723,0.07029723
ID_AAA0113D48,0,0.02462443,0.02462443
ID_C3CE0512DA,0,0.103503406,0.103503406
ID_B0A8092AB6,0,0.17717394,0.17717394
ID_B564BA7BEE,0,0.012981493,0.012981493
ID_ED7044969F,0,0.027820144,0.027820144
ID_0D84A1A483,1,0.14954191,0.14954191
ID_21EF5F2DE9,0,0.06564395,0.06564395
ID_2A179A646D,0,0.0218376,0.0218376
ID_649CB4951F,0,0.00724431,0.00724431
ID_501BDDE10C,0,0.45461768,0.45461768
ID_FDB1E5420B,0,0.10021472,0.10021472
ID_C0F44BFA2C,0,0.014892573,0.014892573
ID_3E6842ED11,0,0.011014847,0.011014847
ID_50E7329D6F,0,0.005346074,0.005346074
ID_94C0912D4B,0,0.028186679,0.028186679
ID_4480EC2B5E,0,0.00892474,0.00892474
ID_FF8A7BA070,0,0.0059104073,0.0059104073
ID_CB48A20F72,1,0.6486496,0.6486496
ID_213D0B3C84,0,0.0036766962,0.0036766962
ID_CF4E9AE02F,0,0.014470057,0.014470057
ID_DB52077291,0,0.029994968,0.029994968
ID_5AC6805457,0,0.07679422,0.07679422
ID_92D21936CB,0,0.006946633,0.006946633
ID_BB1B60196B,0,0.0066542435,0.0066542435
ID_4C34A15021,0,0.34626657,0.34626657
ID_2EA9F80CF5,1,0.90618795,0.90618795
ID_220FD65BB6,0,0.08294275,0.08294275
ID_A7C6CD0F0D,0,0.02929243,0.02929243
ID_771EFD6F65,0,0.03790945,0.03790945
ID_629F4C76B8,0,0.16949464,0.16949464
ID_593ACA55D6,0,0.0139504345,0.0139504345
ID_C9B4A3DC3E,0,0.016360298,0.016360298
ID_35A24D4700,1,0.96412396,0.96412396
ID_4D900DCF42,0,0.028308392,0.028308392
ID_DBCB1F3702,0,0.028011054,0.028011054
ID_ED797FFC24,0,0.24803093,0.24803093
ID_90660F1FB2,0,0.0048249187,0.0048249187
ID_221D1FCB70,0,0.0069877217,0.0069877217
ID_7B52F1AB4A,0,0.07290948,0.07290948
ID_DF82787F9D,0,0.015492875,0.015492875
ID_83548F131F,0,0.011652335,0.011652335
ID_5B949A43D5,0,0.030007126,0.030007126
ID_65239038CF,1,0.45178828,0.45178828
ID_B345E8C3F6,0,0.019586733,0.019586733
ID_7789E7AE77,0,0.08445244,0.08445244
ID_F5AF7DD25E,0,0.007810431,0.007810431
ID_31F3748976,0,0.011345633,0.011345633
ID_E16F92C293,0,0.025791528,0.025791528
ID_5993F4AB74,0,0.040215123,0.040215123
ID_80B1B097D0,0,0.013676292,0.013676292
ID_94F09D2346,0,0.015804408,0.015804408
ID_17807DE601,1,0.98873895,0.98873895
ID_1AB6808115,0,0.0040930086,0.0040930086
ID_F6B364D518,1,0.39344493,0.39344493
ID_777FBBC926,0,0.02509693,0.02509693
ID_7FE2B8923C,0,0.36183292,0.36183292
ID_BDAB544AE3,0,0.0113895675,0.0113895675
ID_8327CCFABC,0,0.006661248,0.006661248
ID_2D1F508E60,1,0.033852242,0.033852242
ID_23A678E690,1,0.02604998,0.02604998
ID_00B7CE125E,0,0.039642937,0.039642937
ID_C80C49FFCB,1,0.91205233,0.91205233
ID_47EAE77B74,0,0.494467,0.494467
ID_6D9AE5F209,0,0.08452456,0.08452456
ID_6025257E3E,0,0.0070044138,0.0070044138
ID_F276A72BAA,0,0.008208498,0.008208498
ID_300DD3D624,0,0.2859848,0.2859848
ID_65135F1B13,0,0.009443428,0.009443428
ID_04648172E5,0,0.0066452534,0.0066452534
ID_3676919CB9,0,0.012034215,0.012034215
ID_1783D33BF9,0,0.009164206,0.009164206
ID_B056694898,0,0.2801345,0.2801345
ID_7CE5EA253D,0,0.015587054,0.015587054
ID_393677C4B6,0,0.06704353,0.06704353
ID_35489E064F,0,0.33445808,0.33445808
ID_F4744CA7A4,0,0.02233355,0.02233355
ID_A74AB51BFB,0,0.24754235,0.24754235
ID_BDB3569BFE,0,0.018712398,0.018712398
ID_CA264D45AE,0,0.011367951,0.011367951
ID_A96AEBB932,0,0.02088497,0.02088497
ID_328987EC20,0,0.004649424,0.004649424
ID_7475747A11,0,0.36732355,0.36732355
ID_A80D88C3FE,0,0.0974476,0.0974476
ID_58E6C262D0,1,0.22969334,0.22969334
ID_44C6A078CC,1,0.038429722,0.038429722
ID_91EDB95957,0,0.11744693,0.11744693
ID_56DA275366,0,0.11354413,0.11354413
ID_AAD790F123,0,0.013883661,0.013883661
ID_4391907CA3,0,0.007504247,0.007504247
ID_A9B8BBF3DB,0,0.02744309,0.02744309
ID_D66080FF43,0,0.026525667,0.026525667
ID_52A0C59F68,0,0.14146489,0.14146489
ID_B65B0220F4,0,0.008260739,0.008260739
ID_4972B595B7,0,0.009189071,0.009189071
ID_EE56FB9377,0,0.032683387,0.032683387
ID_A3EFA02E26,1,0.31824887,0.31824887
ID_507B64BB58,0,0.12198682,0.12198682
ID_8E935BEBD6,0,0.078848526,0.078848526
ID_F98B13EF89,0,0.080772825,0.080772825
ID_F854D7182F,0,0.47565225,0.47565225
ID_3CCFDC6A3F,0,0.30898184,0.30898184
ID_AAD0705333,1,0.5859653,0.5859653
ID_955F24AF1E,0,0.024791779,0.024791779
ID_B6053B3261,0,0.124416955,0.124416955
ID_43642228BE,0,0.024494467,0.024494467
ID_F6A3EBE129,0,0.046402764,0.046402764
ID_48CF4BB050,0,0.06256151,0.06256151
ID_FC18D22080,0,0.03216462,0.03216462
ID_88D0FEB140,1,0.8298874,0.8298874
ID_611288DE47,0,0.051212214,0.051212214
ID_97068C1CF5,0,0.023845294,0.023845294
ID_65D1073264,0,0.2922688,0.2922688
ID_F9DAA98771,0,0.29106337,0.29106337
ID_8846E6E7AA,0,0.042548332,0.042548332
ID_1EC514E0EC,0,0.007869532,0.007869532
ID_FD31F26041,0,0.014049565,0.014049565
ID_09085E8B40,0,0.003707293,0.003707293
ID_20F94739D9,0,0.078808464,0.078808464
ID_383244A9B1,0,0.074360415,0.074360415
ID_C0086F4C11,1,0.38972917,0.38972917
ID_3519FFF76E,0,0.37461877,0.37461877
ID_6C323F27FF,0,0.0057255477,0.0057255477
ID_60EDC937C7,1,0.31536275,0.31536275
ID_4079444FF3,1,0.8329068,0.8329068
ID_4594F014F0,0,0.01148282,0.01148282
ID_6D556B0FD8,0,0.044661317,0.044661317
ID_84C7296397,1,0.78012943,0.78012943
ID_D348A06CD5,1,0.40190688,0.40190688
ID_0200D7AE8A,0,0.11425241,0.11425241
ID_307F0D079F,0,0.016905352,0.016905352
ID_7D11D9BF9E,1,0.08991734,0.08991734
ID_7D248F15E9,1,0.91868305,0.91868305
ID_9A3D89A4E3,0,0.041283183,0.041283183
ID_97D3E9BAEE,1,0.2839536,0.2839536
ID_22F9AAE68D,0,0.023706488,0.023706488
ID_21BFBFC72A,0,0.042343423,0.042343423
ID_D2D66809AC,0,0.030043948,0.030043948
ID_C9D52B2815,0,0.01561303,0.01561303
ID_4901C2F317,0,0.116878904,0.116878904
ID_4D6D86EDA9,0,0.46677274,0.46677274
ID_BC50081762,0,0.04425701,0.04425701
ID_7190EDD01A,0,0.33317038,0.33317038
ID_A09A2AAD2E,0,0.009016439,0.009016439
ID_A6358D5C9C,0,0.18115275,0.18115275
ID_50C228916F,0,0.14176455,0.14176455
ID_8EC2746563,0,0.011929433,0.011929433
ID_62954161A4,1,0.41401896,0.41401896
ID_E2E96DC4E3,0,0.0275872,0.0275872
ID_990CCA6A0F,0,0.061764613,0.061764613
ID_A82B2A5530,0,0.30976272,0.30976272
ID_F5150DC02C,1,0.7076766,0.7076766
ID_40B0084A04,0,0.007402799,0.007402799
ID_93588D9588,0,0.024199644,0.024199644
ID_47F1803C2C,1,0.83281547,0.83281547
ID_A1115B0F27,0,0.0076468494,0.0076468494
ID_29FE1F4FB7,0,0.014122359,0.014122359
ID_88FD54806E,0,0.61620104,0.61620104
ID_90D83968CD,0,0.04535044,0.04535044
ID_6E78536CDC,1,0.7907225,0.7907225
ID_4EF637A213,0,0.46078813,0.46078813
ID_04B907D3E5,0,0.035060033,0.035060033
ID_58D3C9F33A,0,0.013036597,0.013036597
ID_9F75567066,0,0.0066078086,0.0066078086
ID_3172A2C937,0,0.06994514,0.06994514
ID_AA7D39FA44,0,0.22404476,0.22404476
ID_12E019ABFA,0,0.20260516,0.20260516
ID_A0766E225F,0,0.024243567,0.024243567
ID_4CF202C439,0,0.082471125,0.082471125
ID_2B144C6C97,1,0.6646894,0.6646894
ID_DF4B5827E9,1,0.4422809,0.4422809
ID_196AAF4C7A,0,0.26156017,0.26156017
ID_FC31AA2437,0,0.33984175,0.33984175
ID_38991315CE,0,0.039252795,0.039252795
ID_25EBCF286F,0,0.013621439,0.013621439
ID_20D3990CA5,0,0.013476925,0.013476925
ID_D99D28266E,0,0.06826495,0.06826495
ID_BF395DB576,1,0.16569407,0.16569407
ID_C20CCCD510,0,0.018355316,0.018355316
ID_49E9846331,0,0.010544662,0.010544662
ID_ACAB70E794,0,0.016150186,0.016150186
ID_C1674C04D0,1,0.03451323,0.03451323
ID_D7BCBD6B03,0,0.00481789,0.00481789
ID_77A2F6CFA2,0,0.0052195545,0.0052195545
ID_2BDA7F688C,0,0.026504913,0.026504913
ID_19737EFF3D,0,0.004802918,0.004802918
ID_ECB6AF827F,0,0.060693514,0.060693514
ID_BF8A3DD0C7,0,0.0047559966,0.0047559966
ID_3FD6FA89C5,0,0.0076055345,0.0076055345
ID_E4FC2A9DBD,0,0.008399778,0.008399778
ID_17E20D87C5,0,0.017285604,0.017285604
ID_88705A1101,0,0.009497407,0.009497407
ID_411002D79D,0,0.1850268,0.1850268
ID_4632047773,0,0.035695277,0.035695277
ID_7DC69C3D12,0,0.017225021,0.017225021
ID_154FD01BDE,0,0.11962834,0.11962834
ID_E9EF9250A9,1,0.41766283,0.41766283
ID_B0F6850EE6,0,0.11339794,0.11339794
ID_763DFC3B0F,0,0.21691625,0.21691625
ID_0B1A7DC413,0,0.293703,0.293703
ID_6E6071CB33,1,0.45560157,0.45560157
ID_98C6A3A48E,1,0.71790934,0.71790934
ID_4CC06FA8B3,0,0.0102970945,0.0102970945
ID_BA0959F0B4,0,0.015668994,0.015668994
ID_29C47018E6,0,0.30580086,0.30580086
ID_3B80AFA034,0,0.013619395,0.013619395
ID_965754DDE5,0,0.026927324,0.026927324
ID_7DC017067C,0,0.044292614,0.044292614
ID_DBFC4839F4,0,0.14333385,0.14333385
ID_25283461CB,0,0.020255297,0.020255297
ID_E9A0B26A25,0,0.03265064,0.03265064
ID_37E67F735C,0,0.06091636,0.06091636
ID_42217F62C8,1,0.3648484,0.3648484
ID_BC77782CDD,0,0.08873809,0.08873809
ID_74CB749CC0,0,0.027367584,0.027367584
ID_DA2E0938BC,0,0.12809132,0.12809132
ID_0B2F88A7E8,1,0.34674022,0.34674022
ID_FF7AC30C34,0,0.023659052,0.023659052
ID_0EE06159BE,0,0.0048661097,0.0048661097
ID_6DDFE471AD,0,0.5086245,0.5086245
ID_B66E15AA5C,0,0.00966421,0.00966421
ID_0750D495CD,1,0.32601115,0.32601115
ID_F448B46558,0,0.008051935,0.008051935
ID_5541B35E6B,0,0.022676766,0.022676766
ID_A028A9F672,0,0.024161197,0.024161197
ID_EAED2D28C7,0,0.07541728,0.07541728
ID_7C6E63BAA0,0,0.009574676,0.009574676
ID_756324AA01,1,0.49952558,0.49952558
ID_82034D6E66,1,0.057842806,0.057842806
ID_3D2CDAF633,1,0.27337196,0.27337196
ID_7F1B4E8B77,0,0.02206095,0.02206095
ID_EFF75AE729,1,0.009394417,0.009394417
ID_E2A53495C3,0,0.026721666,0.026721666
ID_EC12BE1ADA,0,0.08685246,0.08685246
ID_28FB7448E0,0,0.017516699,0.017516699
ID_E4475CA48A,0,0.21416098,0.21416098
ID_5AC8E3C500,1,0.5342656,0.5342656
ID_42439C683D,1,0.22230797,0.22230797
ID_A33F68EF7D,0,0.015839107,0.015839107
ID_3AEA9C653B,0,0.09965302,0.09965302
ID_81F90EBD95,0,0.03302215,0.03302215
ID_06A3A381FE,0,0.01740574,0.01740574
ID_0E48649384,0,0.013013186,0.013013186
ID_BB911695D0,0,0.31182262,0.31182262
ID_4A27886E44,0,0.099500366,0.099500366
ID_71DBAC8326,0,0.019142684,0.019142684
ID_55F485A172,0,0.70344436,0.70344436
ID_3E053B064D,1,0.9464097,0.9464097
ID_E0418A5146,1,0.017162787,0.017162787
ID_82566109B9,0,0.009891462,0.009891462
ID_D0C7D8B671,0,0.04546064,0.04546064
ID_81E48BB4E4,1,0.2287009,0.2287009
ID_16772C91D2,0,0.008354494,0.008354494
ID_8421ACD9A0,0,0.013939838,0.013939838
ID_315C6E5E0D,0,0.057664547,0.057664547
ID_1791E82F0D,0,0.06840706,0.06840706
ID_43718CE90D,0,0.01562048,0.01562048
ID_6A2918B712,1,0.99356264,0.99356264
ID_7205BD6A11,0,0.021188535,0.021188535
ID_98F0E8C4EF,0,0.023877814,0.023877814
ID_4766D1F7F2,0,0.044535577,0.044535577
ID_8BD079A91B,0,0.6281916,0.6281916
ID_30C60B2AB5,0,0.0054181446,0.0054181446
ID_3BDCFA49FB,0,0.007056753,0.007056753
ID_DB15B990C5,1,0.92160624,0.92160624
ID_147064A1DD,0,0.16767967,0.16767967
ID_216EACFFBF,1,0.9372904,0.9372904
ID_60F6739F72,0,0.1905003,0.1905003
ID_5E6796B137,0,0.012293897,0.012293897
ID_FD7F5EFE65,0,0.10957996,0.10957996
ID_6975A073AB,0,0.0055709784,0.0055709784
ID_C64E2D0873,0,0.03697353,0.03697353
ID_7548129B2F,0,0.009730334,0.009730334
ID_7A3837E33E,0,0.3711368,0.3711368
ID_FE89D7FBE6,0,0.01352736,0.01352736
ID_D1D03ED849,0,0.013408055,0.013408055
ID_9E3890EE92,1,0.100313604,0.100313604
ID_D52604C1CF,0,0.029535819,0.029535819
ID_37D1A59F5A,0,0.08033309,0.08033309
ID_61425281FE,0,0.07667089,0.07667089
ID_215090CBDB,0,0.027799575,0.027799575
ID_80C232D8C6,0,0.1167327,0.1167327
ID_8C38993D06,0,0.5098433,0.5098433
ID_1E035EEE6F,0,0.016268091,0.016268091
ID_E0CE6A2B00,1,0.3439877,0.3439877
ID_E4F62484F4,0,0.029157344,0.029157344
ID_E45D2F17F7,0,0.09637554,0.09637554
ID_77268473CA,0,0.26179767,0.26179767
ID_1D8E894AF1,0,0.093238756,0.093238756
ID_8F2EE725A5,0,0.04262763,0.04262763
ID_FD69B1971F,0,0.032547515,0.032547515
ID_6A3F452435,0,0.01998477,0.01998477
ID_371527C6B0,0,0.037092578,0.037092578
ID_FBA00BB5AA,0,0.059579957,0.059579957
ID_6DE350118B,0,0.4838387,0.4838387
ID_83084D4AB8,0,0.006167229,0.006167229
ID_E60AA42594,0,0.010134544,0.010134544
ID_D58EB44BFC,0,0.3818274,0.3818274
ID_AEA57A1B23,0,0.027627574,0.027627574
ID_35DBE8EFB9,0,0.012675705,0.012675705
ID_EB8CD714DA,0,0.034988053,0.034988053
ID_1D32B21C39,0,0.06807819,0.06807819
ID_1BD907144C,0,0.08023591,0.08023591
ID_4EBFE32E74,0,0.021229846,0.021229846
ID_7A358F03C9,0,0.05366865,0.05366865
ID_8E29BD325D,0,0.35786644,0.35786644
ID_0CC4EB3B14,0,0.0159207,0.0159207
ID_3880242FC2,0,0.66618824,0.66618824
ID_AD98A761D8,0,0.2708962,0.2708962
ID_C53856DD5F,0,0.077724785,0.077724785
ID_DF66F80586,0,0.04851944,0.04851944
ID_2D0F3BD609,0,0.028677952,0.028677952
ID_86ABFA1759,0,0.45179448,0.45179448
ID_FA3B848A2F,1,0.31690642,0.31690642
ID_60380B536B,0,0.35114738,0.35114738
ID_BCD2A6C916,0,0.010959015,0.010959015
ID_AD25756454,1,0.29330093,0.29330093
ID_FD3BFF0298,0,0.010634768,0.010634768
ID_E22D4D4252,0,0.022368737,0.022368737
ID_95C9EAE27A,0,0.014850353,0.014850353
ID_BBFE8D8832,0,0.0043150187,0.0043150187
ID_39026A9855,0,0.072645165,0.072645165
ID_361908A61F,0,0.0964302,0.0964302
ID_EF3F7F174D,0,0.043594427,0.043594427
ID_CB694D2506,1,0.0510316,0.0510316
ID_3DF2E35411,0,0.009626286,0.009626286
ID_BA1E369D51,0,0.0118289245,0.0118289245
ID_7439E224A1,0,0.038421337,0.038421337
ID_5D6FDC72C1,0,0.22464845,0.22464845
ID_18A21099F6,0,0.01383113,0.01383113
ID_0A76E30E03,0,0.42847717,0.42847717
ID_48DB33629A,0,0.44156033,0.44156033
ID_1C5FE05CF8,0,0.06586936,0.06586936
ID_AB437E80ED,0,0.017375695,0.017375695
ID_BA983F117A,0,0.027089737,0.027089737
ID_EB2F5C1675,0,0.0060860384,0.0060860384
ID_6C08827B3A,0,0.17593703,0.17593703
ID_DFA83F815D,0,0.0077178976,0.0077178976
ID_DC634F0487,0,0.007294654,0.007294654
ID_489A5F6984,0,0.54471624,0.54471624
ID_BD5E7DC4E8,0,0.11252551,0.11252551
ID_D32E328596,0,0.16921619,0.16921619
ID_67CD3DF76F,1,0.90202,0.90202
ID_EEA62EE434,1,0.85734165,0.85734165
ID_B4B8747519,0,0.12427004,0.12427004
ID_3180C402AE,0,0.012326726,0.012326726
ID_62C1C77520,0,0.00649128,0.00649128
ID_8ABEF966F4,0,0.02758246,0.02758246
ID_3B0F13A621,1,0.8844959,0.8844959
ID_FEF563D6DA,0,0.13950643,0.13950643
ID_53F6374D94,0,0.026397087,0.026397087
ID_3F41C9C2C9,1,0.07661172,0.07661172
ID_BAFC471096,0,0.07345744,0.07345744
ID_A8AE7E15AE,0,0.013248192,0.013248192
ID_B50A823246,0,0.025077678,0.025077678
ID_7054B4012D,1,0.40024227,0.40024227
ID_6D229C014D,0,0.011510313,0.011510313
ID_8408FEB98D,0,0.5733378,0.5733378
ID_F3F2F4611B,0,0.007897952,0.007897952
ID_FDFCF212E9,0,0.031672206,0.031672206
ID_7946BEAC77,0,0.015340986,0.015340986
ID_AA0690633A,1,0.11693659,0.11693659
ID_DCA52DF63A,1,0.34932655,0.34932655
ID_5ED6B0CB18,1,0.38121852,0.38121852
ID_75ADC128F1,0,0.014308322,0.014308322
ID_866DA620E1,0,0.005544138,0.005544138
ID_8BA07E8719,0,0.2270442,0.2270442
ID_7DBB0B132A,0,0.09195805,0.09195805
ID_A4687E532C,0,0.040813554,0.040813554
ID_80C4E4C0AF,0,0.016400257,0.016400257
ID_B108380C17,0,0.043986794,0.043986794
ID_0EA4AE998D,1,0.083178215,0.083178215
ID_E321798347,1,0.9109035,0.9109035
ID_0207E81BD7,1,0.8526874,0.8526874
ID_3BF7AA69A6,1,0.9810718,0.9810718
ID_CFACF6269D,0,0.02327161,0.02327161
ID_3C35DA9E46,0,0.0055775354,0.0055775354
ID_793F19A646,0,0.519738,0.519738
ID_6858FDE206,0,0.00534103,0.00534103
ID_7D7BA0BA7E,0,0.004084295,0.004084295
ID_06BAF883FF,1,0.22956309,0.22956309
ID_8811255D77,0,0.11209222,0.11209222
ID_DF37A57DB7,0,0.1493592,0.1493592
ID_9D66E23713,0,0.27005404,0.27005404
ID_377B04CB3D,0,0.01409037,0.01409037
ID_6EE92B5644,0,0.2667685,0.2667685
ID_1C207F0C7E,0,0.02924192,0.02924192
ID_CB37F0A725,0,0.0112460805,0.0112460805
ID_2504AFF3B6,0,0.0856247,0.0856247
ID_21587CDFBB,0,0.04475775,0.04475775
ID_FF62F5332D,0,0.04613898,0.04613898
ID_757F45FB3E,0,0.2100497,0.2100497
ID_A058E9073B,0,0.12857018,0.12857018
ID_394C064EDC,0,0.022637771,0.022637771
ID_56CAED4671,0,0.013641263,0.013641263
