ID,target,oof_prediction,oof_catboost,oof_xgboost,oof_lightgbm_goss,oof_hist_gbm
ID_982D1B2412,0,0.07531789120442714,0.0785959,0.05254821,0.073851205,0.08730513
ID_EB9E01062E,0,0.024201972829874734,0.026320206,0.013238315,0.0133118285,0.019793801
ID_5D9232509A,0,0.01239531192506529,0.0129192425,0.009097495,0.0112554515,0.015761318
ID_018A0F021D,1,0.2618896385780258,0.25259444,0.30118915,0.3330383,0.2253505
ID_EEB34CA4EB,0,0.2065501458214579,0.20323817,0.21308392,0.25170377,0.23625594
ID_D641EB225F,1,0.1276165189413,0.12362101,0.15029404,0.14286242,0.1355096
ID_CE04CA2690,0,0.00869002931396477,0.009683312,0.0032657906,0.0043341517,0.008774352
ID_CE9F6792E4,0,0.00911463475518712,0.009996742,0.004537335,0.004610466,0.007906181
ID_E932B9168D,0,0.009883590859511647,0.010385967,0.007171336,0.0075978325,0.009136021
ID_E2740AD803,0,0.03035946717103241,0.031444766,0.025741994,0.022128835,0.034114838
ID_0CFB52BAEE,0,0.5112234626762985,0.51164156,0.49826345,0.5376974,0.44328594
ID_67AC524E0F,0,0.008927820937959295,0.008675271,0.0098863775,0.0111504765,0.014463517
ID_3C033B50CE,1,0.04877444697981482,0.047993258,0.046146493,0.0704782,0.07782657
ID_DB499B5059,0,0.015871233864484954,0.01646551,0.0126829,0.013114125,0.015863353
ID_62A2E3251E,0,0.7536818031701372,0.75827146,0.72678655,0.73841053,0.632359
ID_A72D266B72,1,0.3667755678583847,0.3507934,0.4713955,0.39088258,0.3765378
ID_5CFFAE657A,0,0.07204615406083993,0.07544386,0.05536248,0.052185733,0.059994105
ID_5D56A630AB,0,0.026217230343917233,0.027851349,0.018362312,0.016217167,0.019592592
ID_BC199A8BB3,0,0.025703420509695547,0.027573526,0.016050212,0.016019532,0.0242026
ID_631A2FEFBC,0,0.035150786705956304,0.03328217,0.04434377,0.046026822,0.0438515
ID_08C673D186,0,0.014463959718982861,0.01369157,0.017812144,0.02015719,0.014570626
ID_D73AFE5E52,0,0.557565902137153,0.55815345,0.5514302,0.56275,0.5205629
ID_77EE2B2622,1,0.1070386555196148,0.10982984,0.09863464,0.07666761,0.11981515
ID_46D150D04E,0,0.008119172426580546,0.008265347,0.00712806,0.007989486,0.008297315
ID_E2F78D1395,1,0.6254784050393309,0.6017451,0.7450097,0.75626665,0.67042756
ID_E5BD96D6DC,1,0.2166971904357792,0.22219811,0.18544768,0.19578028,0.2201836
ID_CC4122A572,0,0.05233108237867942,0.052964043,0.04881908,0.049702365,0.059939545
ID_5400540F01,0,0.11302297351965679,0.110209025,0.120085455,0.14738019,0.08028028
ID_9AFDE56C0A,0,0.22721893708893878,0.23072356,0.21286596,0.1991622,0.11685436
ID_DCD3E3890F,0,0.20427520364502172,0.20234501,0.20605601,0.23596461,0.2560455
ID_04737E38EF,0,0.30284084100239683,0.29679146,0.32789096,0.35054016,0.31450817
ID_FDA266932F,1,0.12518533394918832,0.13046044,0.102194436,0.086632125,0.08034412
ID_C05CD83442,0,0.025798407003880516,0.028648412,0.011601299,0.009677056,0.0146012
ID_E1E2E21B66,0,0.08647160638724792,0.09270526,0.05004489,0.06545893,0.07591316
ID_FA12409370,0,0.05599424044744972,0.0560545,0.047986984,0.07608717,0.057353288
ID_E512C0E6F2,0,0.010611201249469815,0.0103572095,0.0116256485,0.012712867,0.01964585
ID_5F70CF65D3,0,0.006080904554507443,0.006596178,0.0034557714,0.0033208684,0.0057718344
ID_7AD135427A,0,0.11017499880237949,0.11547116,0.08160638,0.0860128,0.077256866
ID_8173A05033,0,0.10315000504419515,0.10387337,0.10154506,0.09375969,0.11307291
ID_97990EA78A,0,0.029171342922459015,0.02797685,0.03772701,0.029020471,0.035086893
ID_F45995E319,1,0.027672896787497216,0.027202493,0.02905859,0.032872654,0.0366649
ID_50F16FC7FA,1,0.2781400132818022,0.2941564,0.18424465,0.22495359,0.13225418
ID_2231D68BC5,0,0.014136435370464068,0.014775311,0.010407113,0.011972324,0.016627379
ID_630E29C3C8,0,0.03370156603562346,0.03653723,0.017481709,0.023213655,0.028875098
ID_8DB012A1BC,0,0.004967095627924642,0.005445,0.0023374697,0.0029238972,0.005724209
ID_0A977BD5AA,1,0.6387167378976627,0.65033,0.57342523,0.5927528,0.5683846
ID_5B970DFF5A,0,0.07189521602596469,0.07324091,0.067182355,0.059005354,0.061941985
ID_32842211D7,0,0.24448028585679138,0.24001832,0.2667803,0.2695262,0.2762747
ID_D6D4844560,0,0.013347956664675241,0.014911354,0.005510315,0.004636168,0.00876524
ID_33ED61082A,1,0.7657524767772839,0.7990691,0.5902888,0.60247844,0.56325865
ID_A5C813897E,1,0.023781205311296554,0.024908677,0.015086065,0.025566148,0.035027448
ID_F343A98D6E,0,0.04076691554678975,0.041318413,0.038794246,0.035593677,0.04765953
ID_D37FCD3F20,0,0.014995735158341163,0.015561198,0.010851166,0.015317411,0.018649582
ID_98DC9F7D1B,0,0.026109871306299347,0.027741661,0.017567456,0.01797649,0.022625277
ID_50884EC536,0,0.01862224686762537,0.01867089,0.018459924,0.018135007,0.021239363
ID_B7F7D3BF14,1,0.9674663195141364,0.9721053,0.94008017,0.9525656,0.88860846
ID_9AF92C40AE,0,0.0253584296361447,0.027805353,0.012337298,0.0137229,0.025184209
ID_DD307C61B2,1,0.41097429838764205,0.40785182,0.4180704,0.45106253,0.4789702
ID_1F25A4CD4D,0,0.008145181141313016,0.0076288613,0.010757229,0.010959651,0.011686984
ID_CB1675AA10,0,0.012704416142414608,0.013102547,0.010785627,0.0102814045,0.016949855
ID_047C500CB3,0,0.024975676417298892,0.026289215,0.01814617,0.018304309,0.020161705
ID_C122A4814F,0,0.04665507466458006,0.048767343,0.03364365,0.041306686,0.027836353
ID_FDEAD37748,0,0.13636335752421205,0.13767658,0.12715341,0.13600919,0.16008316
ID_75B18DCC9B,0,0.512949157738028,0.51890343,0.48761165,0.46780574,0.51066566
ID_AC008099E9,0,0.08537052571339462,0.08702501,0.07046444,0.09368106,0.05164665
ID_30328CEE4E,0,0.048967565553763165,0.049722657,0.043928657,0.04808328,0.049098387
ID_E8778DB8A7,0,0.037341384085140136,0.039352793,0.02362725,0.035758693,0.033616617
ID_DF92AC1F3B,0,0.02758341625464927,0.02603287,0.034304038,0.039014336,0.032424424
ID_6CF801EC13,0,0.09407420277064225,0.08705603,0.13297783,0.12331891,0.106692456
ID_1EED294933,0,0.007645996022458159,0.0065393536,0.013260961,0.013634607,0.0139853535
ID_2EBCEFD7EC,1,0.40016036412179895,0.40996984,0.3470386,0.35595742,0.3821672
ID_0F6F15B854,0,0.07610161563323231,0.07799395,0.06781637,0.062371492,0.09300387
ID_BB1D25B478,0,0.10938528955476538,0.10880623,0.120362975,0.09120346,0.12968677
ID_88C88D6B14,0,0.014384929085267648,0.0150850145,0.011209396,0.009597895,0.018772433
ID_4BA55A161F,0,0.03510973045936266,0.035091776,0.035913114,0.033318404,0.030396463
ID_7B70436253,0,0.1391831251915205,0.14084388,0.12641929,0.14169554,0.16247593
ID_60ACCFA924,0,0.012419196935960794,0.01356865,0.006088831,0.007519754,0.01239084
ID_2F770F2201,1,0.5513214508032698,0.5628195,0.5008102,0.46834448,0.58349824
ID_F17162DA87,0,0.5525264444738373,0.54821104,0.5801213,0.56076956,0.6105902
ID_EA2E6F0D52,0,0.08301140191861796,0.07779101,0.112091936,0.10438696,0.09452366
ID_DA3369DE33,0,0.004886870495128085,0.005474191,0.001666667,0.0023454507,0.004405281
ID_11DD0ABB27,0,0.09131447723530371,0.09667382,0.061935887,0.068108015,0.062713996
ID_30D883401F,0,0.03424170692119856,0.03321038,0.04330327,0.029671645,0.033350732
ID_20A8B4CBC1,1,0.42723185069349395,0.38771144,0.6519418,0.5769667,0.5577232
ID_1888DE516E,0,0.08244312666847267,0.0780564,0.10558072,0.10384906,0.086203836
ID_F80BA451C9,0,0.5361149526826574,0.50826114,0.68689793,0.6617749,0.70454556
ID_A916C10C54,1,0.89904398911493,0.9054192,0.8651126,0.8687456,0.8172683
ID_957580C0B3,1,0.23621729953710968,0.24686801,0.17186527,0.20592006,0.24913602
ID_31ED48C228,0,0.0066822633426294915,0.0071482672,0.004159925,0.0045790984,0.006276131
ID_152AB62A57,1,0.4690558473403644,0.47512722,0.42449558,0.47266886,0.49283826
ID_C24696D080,0,0.7007057365261051,0.7243288,0.55571455,0.639498,0.5117077
ID_EF9FB8B36F,0,0.15809821556104894,0.16211462,0.12331358,0.17455775,0.13953547
ID_D6C135502C,0,0.019098151996032476,0.01860725,0.02112393,0.02298753,0.024004608
ID_F4FA272F33,1,0.37654006622507763,0.35567066,0.49853644,0.446769,0.42079684
ID_4B17BAC6F7,0,0.01398134139005409,0.014696079,0.010044188,0.010937187,0.018000562
ID_AC7B81F132,0,0.0120603806884459,0.013279649,0.0056577125,0.0060356385,0.008103042
ID_9991433301,0,0.019455807253305965,0.021037037,0.010954891,0.0121661695,0.018550849
ID_20D8DE3DDE,1,0.4988123308143848,0.51248556,0.41841114,0.45404983,0.3900535
ID_752E1A31AE,0,0.010573370955517657,0.010968573,0.008517725,0.008568454,0.014383919
ID_179394CA43,1,0.013142898776173698,0.014125346,0.0077972445,0.008783064,0.013976128
ID_FF1F660908,0,0.03247078623361399,0.034753043,0.019457249,0.023921361,0.028995188
ID_5C3FE1035B,0,0.07306027987154404,0.07823629,0.046021402,0.047108848,0.048170824
ID_A611A0907F,0,0.008609930488438501,0.0091551235,0.0057303603,0.005960081,0.006791372
ID_9E1B8BE16B,0,0.12014181433727208,0.1227928,0.10361328,0.113956,0.11155177
ID_4D3CBE8D8F,1,0.28037893782876017,0.29077017,0.239356,0.19312407,0.19603886
ID_396020F045,0,0.0725214638418265,0.07691594,0.050215304,0.048764884,0.064433694
ID_76433A33CA,0,0.010439215580636641,0.011599194,0.0044275126,0.0044963476,0.008957108
ID_D920EFFFF1,0,0.01462664118522183,0.015805347,0.008321452,0.009108629,0.015127741
ID_A1786708AC,0,0.2793764109611098,0.2853659,0.23620145,0.28086102,0.24555005
ID_BAE7979161,0,0.1050242833245258,0.09010726,0.19155543,0.15699713,0.1728089
ID_651AAAEF3E,0,0.008898342084304742,0.009288414,0.0064223516,0.00810466,0.010574018
ID_EC54C22CB3,0,0.04419928460493251,0.047218326,0.028732037,0.02825676,0.042353764
ID_BD9370C6B8,0,0.7087508644174796,0.7200007,0.6469783,0.6603132,0.6318484
ID_84246C4768,0,0.0323061665303874,0.032253485,0.032267775,0.033401728,0.04336229
ID_9CC7496BB0,0,0.042932492585354344,0.045578282,0.029414332,0.028863339,0.038349275
ID_2F0095D339,0,0.03878927471455627,0.039940976,0.029386617,0.041992996,0.04548636
ID_E2862D5679,0,0.020138045520565306,0.021399057,0.012936731,0.015443333,0.020613512
ID_E852062BD6,0,0.028324177140004975,0.029324533,0.020945037,0.029017894,0.020506388
ID_E11D06ED08,0,0.3551454561305727,0.34319058,0.43293795,0.37440953,0.56475407
ID_46236824FC,1,0.08914317967295896,0.092254125,0.07158389,0.07701364,0.10518845
ID_0FAD8B25FE,0,0.6657547403458943,0.6863324,0.56765866,0.5376623,0.5807342
ID_DA33D6FBF5,0,0.07350583351167685,0.069056004,0.09428802,0.10234705,0.07620077
ID_AB46E92516,0,0.038843488550224736,0.041469406,0.024828224,0.026467169,0.041632865
ID_DBA8230D9D,1,0.10816600189120984,0.115295924,0.06749375,0.081502356,0.06931519
ID_B00E2CBCD8,0,0.25254189861544235,0.23890257,0.31192318,0.35239497,0.24614222
ID_5A68B30794,0,0.007542204177435916,0.008485661,0.0024463655,0.0032555491,0.0046770773
ID_7C1AAB7B31,0,0.07311864727104025,0.074896,0.059238374,0.076391645,0.08603457
ID_5732C38022,0,0.08909330975326661,0.09289596,0.070153736,0.06757503,0.10561249
ID_D85F3E6395,0,0.030892901926432306,0.03302737,0.0192789,0.021420768,0.030249938
ID_B8DACA9B5D,0,0.06092394262381517,0.06484404,0.036939237,0.050566316,0.050382107
ID_41250A7E28,0,0.01596154239939182,0.016884483,0.010775047,0.012302251,0.020872606
ID_B01A176D2D,0,0.03247535182471628,0.036117308,0.013134024,0.015053601,0.022478603
ID_D0F82DF974,0,0.015594214333032139,0.016371962,0.01130559,0.012293313,0.01802352
ID_72C1FF1431,0,0.008180239968972219,0.008975089,0.003982783,0.0043150308,0.0071135047
ID_1D916FC504,0,0.4312207353123532,0.4295156,0.42134485,0.48957014,0.38720712
ID_97DC82A0F4,0,0.12857441588020466,0.12267947,0.14269678,0.20233329,0.1399637
ID_B2B244A03A,0,0.006855326262518866,0.00702643,0.006230362,0.0052846093,0.007932204
ID_D9AFA16BDD,1,0.11799970791962978,0.12966038,0.05913067,0.054113645,0.101765156
ID_0A55002269,0,0.16127751448636538,0.1574835,0.18256567,0.17640598,0.14717788
ID_878891FD93,1,0.7396917287704855,0.73386693,0.7815127,0.73869014,0.70214844
ID_3674CCE762,0,0.05156728928411379,0.050967574,0.050003093,0.0670274,0.07837312
ID_785268F877,0,0.009894508285931882,0.010043913,0.008765074,0.010070632,0.011989437
ID_FC77E956FC,0,0.5516677623429105,0.5472193,0.5862353,0.5439346,0.5344587
ID_21EB34651C,0,0.05476571707493678,0.05711004,0.03907672,0.05213891,0.041218907
ID_36DC0C0E0E,0,0.029476338576504675,0.03060179,0.022122806,0.027742378,0.030978343
ID_A55F044ED8,1,0.11222624958452104,0.114293,0.10294112,0.09785696,0.11965158
ID_51BFCC6775,0,0.007986815248189732,0.008469868,0.0049470277,0.0069339476,0.009636719
ID_FE3850A8CA,0,0.035359752392879036,0.03795061,0.019638328,0.028168365,0.03220186
ID_1FD813434A,1,0.3571586080914436,0.35672036,0.36222863,0.35198355,0.3161287
ID_D6F037EEED,0,0.030076525394016142,0.030804398,0.02576024,0.0277898,0.03921287
ID_12C19910A4,0,0.3020651668307935,0.29595166,0.32937375,0.3449863,0.34575692
ID_AF062CBB8C,0,0.029545167715583676,0.03019999,0.028979331,0.018692888,0.028641598
ID_2F1FA4AD03,0,0.13950119398183497,0.1363765,0.15916389,0.14631332,0.14037791
ID_4BD1E2F180,1,0.29960956898579905,0.30906,0.2513485,0.24929224,0.28559765
ID_8A2FEDAC0F,0,0.12536565713037465,0.12401118,0.12895362,0.14140356,0.13092381
ID_334771A031,0,0.018595386645378624,0.016155401,0.03245728,0.027870933,0.025331013
ID_52F5278876,1,0.6429232461871651,0.6481106,0.61691076,0.614036,0.60721797
ID_37892034B3,0,0.011970965735287959,0.010628767,0.020477567,0.014736481,0.021247542
ID_1623F5402E,0,0.03844628088846485,0.04021145,0.030286111,0.0267834,0.044334296
ID_D7959C4FBF,0,0.05957887193929118,0.06183241,0.04754887,0.048963558,0.05167762
ID_205D4F6D03,0,0.3720830904729618,0.3494213,0.47830674,0.5179417,0.5292365
ID_C7537BBC60,0,0.03620128949648358,0.036327112,0.037252404,0.03104096,0.042253967
ID_AD165AF73B,0,0.034549306337262,0.0345002,0.035357118,0.033333886,0.028843394
ID_A42E759321,1,0.05888521081133509,0.059555393,0.05570492,0.054674882,0.037289906
ID_0723DE3FD0,0,0.036256771748411666,0.03752072,0.02955628,0.03017879,0.03173236
ID_FC2D3ECFB3,0,0.00502750709593338,0.005558375,0.0021894807,0.002537743,0.005376933
ID_A220E7B50A,0,0.009872652818560656,0.010410666,0.006704442,0.008123524,0.01271039
ID_CB3E184E28,0,0.27154797350510573,0.26951864,0.30107054,0.23155582,0.21623325
ID_1BA38EAA0F,0,0.09641791630326821,0.0954543,0.104646504,0.09277904,0.097942196
ID_6008858FB6,1,0.09666907580787107,0.09878454,0.08366254,0.09124738,0.08870677
ID_7D9FBC0E4C,0,0.06364485321276335,0.063666604,0.063679636,0.06314232,0.08458325
ID_3AEBCF0525,1,0.5447620457553486,0.5308576,0.6165877,0.61662203,0.5133411
ID_A1EDCB8B21,0,0.04451927836393141,0.04347299,0.047525004,0.056287248,0.059767682
ID_BE163D51FD,0,0.050022810233880007,0.05036388,0.047069352,0.051419422,0.0532861
ID_F463CE6957,1,0.43506106014202334,0.45594144,0.31524062,0.35885608,0.36246487
ID_61EF721469,0,0.008739532212594395,0.009436235,0.005225707,0.0049132244,0.0067419778
ID_6A6224DD84,0,0.011100060043447633,0.011815615,0.0075623747,0.006981384,0.009057965
ID_D1FFE329C9,0,0.012628887154926268,0.013383136,0.008121893,0.010350221,0.010418802
ID_1E5600DA9D,0,0.06064895138244896,0.062852465,0.04733188,0.054389697,0.054369107
ID_EAAE1B40DB,0,0.015049845800921538,0.015587994,0.012083646,0.012762572,0.017232476
ID_FDE6DDE9CA,0,0.21332367262089935,0.22635716,0.14765614,0.14156584,0.15908735
ID_41489B98BF,0,0.18949726214849721,0.20259936,0.11870315,0.1300373,0.17524318
ID_42B0202CBE,0,0.08737088751568908,0.09235702,0.058899615,0.068799034,0.054634318
ID_C96ED55067,0,0.33953363083102506,0.3654457,0.20198087,0.21542509,0.26095384
ID_4314169ECA,0,0.009567551269501444,0.009268406,0.011347585,0.01049119,0.014470649
ID_37FC7E8658,0,0.08593533128715047,0.090590976,0.061400007,0.06316232,0.046469808
ID_1754BAE775,0,0.03447707424530646,0.0359969,0.027356371,0.024686405,0.03321219
ID_BF401B8BAA,0,0.487778545582011,0.46409833,0.59238774,0.6571288,0.59640604
ID_897C73632D,0,0.016733241333979063,0.016947437,0.015213274,0.016722567,0.01796841
ID_ACF4099CB2,0,0.14032886862966112,0.15055573,0.09065574,0.07910898,0.081751384
ID_363353E8BA,1,0.07142244151141616,0.07726336,0.042222142,0.03865877,0.07589304
ID_37211C1AA4,0,0.02183810314731173,0.023330629,0.013881003,0.014779941,0.018056914
ID_B8CAFA6142,0,0.1695103459437079,0.16381006,0.20985775,0.17006679,0.1952088
ID_7BF61AFB07,1,0.5658558766639924,0.58545274,0.47359952,0.4407824,0.52859163
ID_F19BFCEAF0,0,0.023426576754051645,0.024749236,0.016608737,0.016552228,0.030996786
ID_BD8C190710,0,0.005631391347396461,0.0057465634,0.0049137357,0.0053615198,0.0077612605
ID_560ACEEA00,0,0.04457881543584892,0.04817759,0.024062911,0.031085813,0.04444055
ID_EA8AC3D796,0,0.056978642753738803,0.057191566,0.05636545,0.054587852,0.06966954
ID_51F9BBA0AA,0,0.006678555725991263,0.007338364,0.0029815899,0.004033776,0.0066873333
ID_ABA3B9C886,0,0.01659176275527471,0.016671784,0.015081421,0.019086618,0.01665117
ID_B172B46D78,0,0.05291117217541583,0.055846196,0.03727202,0.03900933,0.042747837
ID_5828422628,1,0.2158152564792984,0.20803934,0.24842252,0.2760475,0.22745405
ID_FBD9C81608,0,0.023967558939796046,0.023534477,0.026446722,0.025564162,0.0302934
ID_A14AD67C50,0,0.042359689905149656,0.043462027,0.035871115,0.0387685,0.03854082
ID_9830F18ADD,0,0.023622240550902708,0.024759477,0.01731089,0.018902836,0.033089377
ID_DB4DE0DFBA,0,0.036152764442747176,0.03833468,0.023634674,0.02818261,0.032456096
ID_5728A3A2C6,1,0.4365733906818753,0.4486644,0.3698702,0.38534033,0.37631437
ID_BFBD7BA569,0,0.015178179023051176,0.01637527,0.008505549,0.010287549,0.016660864
ID_B9C673131D,0,0.011742678374488847,0.012236974,0.009360715,0.008733642,0.011628733
ID_00BCE6B973,1,0.9047457917428416,0.9566849,0.6163716,0.6895396,0.67990524
ID_B0CD562A74,1,0.26027141011684796,0.27299544,0.18769701,0.21266334,0.23254009
ID_6E6187E376,0,0.07548735376962416,0.075609915,0.075832985,0.072259,0.07883453
ID_6503E3A0FE,0,0.006016658710848681,0.006679217,0.0026999835,0.0023117436,0.0050940057
ID_64A457DFB4,0,0.007702700020757263,0.008097045,0.005782465,0.0053549414,0.009213104
ID_8567313D7B,0,0.017132063062346194,0.016937705,0.019396247,0.0147953825,0.024159318
ID_7088863BA3,0,0.010764982998746007,0.01070073,0.011611603,0.009732406,0.012445654
ID_CEE719E475,0,0.07572084513871467,0.075896375,0.06886564,0.090584874,0.048869032
ID_976D6EC0D7,0,0.011096767703076098,0.011134499,0.010253368,0.01262112,0.011052427
ID_B8B5DB298B,0,0.026763766588735215,0.027402813,0.022836393,0.025121527,0.02933413
ID_FB343D68F8,1,0.0962166350565453,0.09031552,0.12075537,0.142475,0.12263495
ID_C93E4C6ADC,0,0.23161979349586628,0.24275373,0.17258471,0.1781103,0.1251707
ID_CFABFC57B9,0,0.02569593588829739,0.025775557,0.02553991,0.024607636,0.025972443
ID_1086FA3202,0,0.025194643068390105,0.025739789,0.02242431,0.02225606,0.02639634
ID_171143A469,0,0.016601302279818524,0.016232163,0.018491874,0.018552234,0.018999306
ID_7C8FD7568C,0,0.023253729793079016,0.024428256,0.01674798,0.01834631,0.021720475
ID_1EFAEEE30D,0,0.13063600536802916,0.13379343,0.109377526,0.12743737,0.11189928
ID_A4B625D9DA,0,0.09082026409673062,0.09070223,0.09411749,0.084304936,0.10454079
ID_C722998F05,0,0.010624054345084798,0.011499095,0.006512741,0.0050177234,0.012509952
ID_BBECE65F56,0,0.048020230460529244,0.046766993,0.053774204,0.056405645,0.052005503
ID_18E7FAFFF7,1,0.41521406773283087,0.41855958,0.3881588,0.42383635,0.411554
ID_059232A374,0,0.0716892907643442,0.07500252,0.057332084,0.04725418,0.05218671
ID_86712BB350,0,0.01640658394874466,0.017114298,0.012415563,0.013637739,0.01605377
ID_79E86EFBEF,0,0.017004539761247293,0.015909897,0.022201292,0.023875594,0.026232386
ID_47F88A6C2F,0,0.1875386909743145,0.1808198,0.22783232,0.20745264,0.22004448
ID_53CE15A117,0,0.011818670125849823,0.012293647,0.008914527,0.0105585195,0.010620289
ID_058B7AD3DC,0,0.05542326406876151,0.05525331,0.054304656,0.061595056,0.050483644
ID_51BF7F8F77,0,0.0345993125821288,0.0339385,0.037634835,0.0390167,0.04611137
ID_61455DB746,0,0.10073941097461331,0.10102328,0.10962013,0.0718391,0.091591574
ID_78FF4FB25E,0,0.020084289962562795,0.021604123,0.012024826,0.012782409,0.019924916
ID_91EBE6414D,0,0.016984133737339747,0.016203009,0.020067392,0.02354454,0.016822683
ID_70554A1208,1,0.9396764665973698,0.94495815,0.9158778,0.9031408,0.89494973
ID_1A2F0A0324,0,0.0880297891468374,0.087304674,0.091315396,0.09299714,0.096377455
ID_FE0A5580CA,1,0.8360240507368678,0.84398013,0.7941241,0.79703075,0.7668252
ID_B361142CB1,0,0.062459475138300094,0.061509978,0.070337795,0.059482884,0.061518624
ID_1AD28A4AD1,0,0.06264249984232706,0.06945422,0.026782164,0.029223496,0.055812
ID_40A443A33A,0,0.006457836431786123,0.0068710726,0.004038443,0.0050771385,0.006165225
ID_F083A7ECA4,0,0.01695695069325416,0.017068217,0.016012874,0.017361077,0.019172424
ID_6B60986F3A,1,0.052543947526564536,0.052346755,0.054785132,0.050321713,0.06507745
ID_DD6CE49E84,0,0.013017758787696326,0.013563529,0.010411433,0.009632574,0.011505399
ID_DA0996C156,0,0.04512282273746905,0.047171187,0.033947617,0.03611156,0.046770424
ID_61F6676C41,0,0.009607504122170174,0.010759912,0.003430944,0.0042445287,0.01084064
ID_E1C90D42E5,0,0.2826369800285703,0.2777014,0.29593647,0.3404801,0.26124907
ID_708F2C7326,0,0.16412320447615858,0.16938639,0.13287094,0.1476983,0.12428028
ID_AADC63B635,0,0.019457596828030686,0.021849414,0.0066264966,0.00835774,0.012856607
ID_335416921E,0,0.005628206832172585,0.006253559,0.002353117,0.0025148827,0.0055749547
ID_22B5D11DCD,0,0.14846338039318585,0.16103756,0.08259376,0.085905634,0.10614195
ID_D9914FA472,0,0.01922577845858082,0.021259062,0.008777442,0.00857184,0.01619701
ID_F7CFA7A22E,0,0.025220441414402037,0.026484534,0.01792218,0.020724632,0.018436173
ID_B4AD587D03,0,0.5144798734342415,0.49150896,0.6092461,0.69654673,0.56363016
ID_84AE86BE95,0,0.02574347106663232,0.027817542,0.01405634,0.017604547,0.022530722
ID_523F9E4480,0,0.43670003822308945,0.4345297,0.45754108,0.42238533,0.4700593
ID_6D80E0ABAF,0,0.04294141412835648,0.046628494,0.022924175,0.026460499,0.04071505
ID_F23F10FD3C,0,0.011596511035948021,0.011857565,0.0107101025,0.009022164,0.014895652
ID_4D11477D45,0,0.02549071891067829,0.025482515,0.025796866,0.024833791,0.027820097
ID_F3BC797F4D,0,0.014334889413875446,0.013950787,0.01496729,0.019903876,0.018754663
ID_ABBF0AA620,0,0.17515385442402265,0.17243968,0.19458543,0.17483479,0.15761606
ID_588644FC03,1,0.41902892955089394,0.4134159,0.44072923,0.46737826,0.38414803
ID_459F7BEBF9,0,0.03923482863880966,0.0405564,0.03196252,0.033585917,0.046612818
ID_7E79DE57DE,0,0.01163740879692492,0.0123175355,0.007999522,0.008452713,0.012188844
ID_9F664F3597,0,0.3106502264409677,0.31122276,0.3036565,0.3183925,0.31437793
ID_C9C62E9D5E,0,0.019423262563300216,0.020258779,0.0155016715,0.014059503,0.022945667
ID_49A9B30831,0,0.01143750527210901,0.011970381,0.008176575,0.010031101,0.014416608
ID_24181F81D0,0,0.08285213282583319,0.08002613,0.09654207,0.09986543,0.115490325
ID_DCA8615FB5,0,0.08911971909343504,0.09468186,0.058537588,0.0652786,0.09167868
ID_1A14A21B05,1,0.9908602288647714,0.99649686,0.9636505,0.95667267,0.9438016
ID_5E119C399A,1,0.9519452543539961,0.9514525,0.95710367,0.9475641,0.95089215
ID_FD40C987E3,0,0.16329178065145938,0.16067709,0.18664898,0.15068804,0.22155048
ID_9A1F007E67,0,0.042595151017464146,0.040693987,0.05554514,0.044124167,0.042998146
ID_5F7148A4EF,0,0.007230408861953894,0.007782707,0.0041319393,0.005026897,0.010383544
ID_DEBFEFFE3F,0,0.6166255180318471,0.5981865,0.718128,0.69534343,0.7234414
ID_A89A133399,1,0.8414570190946566,0.8559596,0.765794,0.76848763,0.7905763
ID_5A9D4972DD,0,0.13613535162576937,0.14425623,0.08810856,0.110277444,0.0751585
ID_F3708E1C96,0,0.07117768780303639,0.07648923,0.046617065,0.03609894,0.06201908
ID_CA4CCCEFAD,0,0.011235002366462554,0.011958462,0.0073597603,0.007862174,0.009379582
ID_7DD240589F,0,0.17552668465720614,0.18625398,0.121111214,0.11744004,0.14529227
ID_9B91C8D3F2,1,0.7357259911522434,0.77271193,0.5274065,0.59034514,0.5246718
ID_4FEEF3A00C,1,0.7771152972353336,0.8042469,0.6375291,0.63539296,0.61171657
ID_91343EF5E2,0,0.006950742927746205,0.007330414,0.004391799,0.0065732035,0.006985158
ID_57991B80B0,0,0.20550958587098758,0.2070263,0.18678631,0.22653945,0.1636888
ID_0F8F03E247,1,0.30846027457449415,0.33108905,0.19185169,0.19075817,0.30873075
ID_D7AAC895BC,0,0.027365310233518854,0.029706879,0.013701841,0.019420207,0.03449024
ID_96463BA0DB,0,0.14106781562204448,0.13976043,0.14286298,0.16097058,0.12320298
ID_06746B5E31,0,0.011140369085359949,0.012078269,0.005911414,0.007311461,0.010184914
ID_6C84139532,0,0.1930872611232703,0.19428442,0.1894279,0.1802062,0.13560684
ID_AD1317A06E,1,0.9021074276402394,0.9046962,0.89057827,0.8838399,0.8438435
ID_6218AA7BCA,0,0.2658580192344152,0.27251646,0.23524944,0.22140653,0.22050683
ID_26C4865DE0,1,0.930937401915459,0.9274581,0.95368814,0.93625134,0.9424367
ID_B3BE548E46,0,0.02289893774270025,0.02362393,0.019087357,0.01932841,0.018528506
ID_DD35B79538,0,0.039409232254808135,0.037236806,0.04997329,0.052381128,0.05478848
ID_3872F14EAD,0,0.008495852640003887,0.008603505,0.0071068755,0.010147709,0.011174448
ID_7FE5762A8F,0,0.46860894862210006,0.4620774,0.51321787,0.4735475,0.5224336
ID_2C6068FF82,0,0.04997139440025061,0.047654632,0.06421533,0.055909555,0.046907734
